0x054Becf10c79aFa4e60F75B187837bE9Fb83867D,0,0,1,1,0,0,2
0x057561523E7819d19d7690ECa2ff05a138Fc3B4f,1,0,1,0,1,0,3
0x059F825206540feE5b529091c594a8809B0cF218,0,0,1,0,0,0,1
0x05F761AacD63e4e96Bf98f0fE5614De5Ba90856C,1,0,0,0,0,0,1
0x05cf03eEEAa89B5F4f43faeA05264322B471Ec21,0,0,0,0,1,0,1
0x063eE81FFded3250E624CA1AE7b27cEE612f82aE,0,1,1,1,1,0,4
0x069EAF0625FC0205CFa86D5152C07867F13346a0,0,1,1,0,1,0,3
0x06AFE6afF701586643Fbe13F837F6B843E4c1ac6,0,0,0,0,1,0,1
0x06c5606FF51eA7c1908F8F88056333DFcEdD940c,0,0,0,0,1,0,1
0x06df6838F036f2A340232222b5587C18d82e83F2,0,0,0,0,1,0,1
0x06eA3b4fc6E7f8E8CEb712b641c49479963CCa46,0,1,1,1,1,0,4
0x07029499D002f0BAC847dE418C26Ede67eCfc9F2,1,0,1,0,0,0,2
0x071ef19D99D3A774465766FcB8169136f1D90a9C,0,0,0,0,1,0,1
0x0743542070891051861f8D0a4550f97B43B0B89a,0,0,0,1,1,0,2
0x07506a5F48D71fDB34D3900fB086D43EF1B58FF9,0,0,0,0,1,0,1
0x07A8AD2BF464Cc8c11F94e02Aae26bEfCe0F9759,0,0,0,0,1,0,1
0x080BE6ddb9d0E2Afa36F05B2199b06A08826EE4E,1,0,0,0,1,0,2
0x081AF8DC18386856096e8Afd358a026a46B46f3E,0,0,0,0,1,0,1
0x0837c9DbD6e0dC2f1dcc1ceB4Cb526AeA17Ea1d3,0,0,0,0,1,0,1
0x08A2AC4c8ABF3b29D18A33508d333eaB9ec29011,0,0,0,0,1,0,1
0x08FbB279E8F9db67CB6496cC7a3CF9E539525E20,1,0,1,0,0,0,2
0x08c842dD86aE7cafc35196BA47D7b3a0566c6223,0,1,1,0,1,0,3
0x08e3C2cA64B6D0ba33cC864221383C7e20948Af3,0,1,1,1,1,0,4
0x0963c09Cb5d3cE06962F15930d86EBd424203fE5,0,0,0,0,1,0,1
0x0981F020ACc7f8f76d086847552522A964fD34E2,1,1,1,1,1,0,5
0x098Eb7A11cEAa5F53022144E9A3c15604300fFb9,1,0,0,0,0,0,1
0x09B17dBcd8Ac17Ed5d2d6Bd22ECB8Eb68759Cb4b,1,1,1,1,1,0,5
0x09b93AbCA90eC10B8572d257Ed691c8F82Fc1A3c,0,0,1,1,1,0,3
0x0A38D92F3b911034fa48eeA8bF123F21fD7b34cf,0,1,1,1,1,0,4
0x0A5e1766366E278Ff415d0521FDe933C5adb36F3,0,0,1,0,0,0,1
0x0AE12B81964df57596C724761701AEe57f91032F,0,0,0,0,1,0,1
0x0B2153f172e29112E41bb4612952568510077Ee9,0,0,0,0,1,0,1
0x0Be9cD8A94A328831B60a5245A154Ab23130E516,1,0,1,1,1,0,4
0x0CBb5995Ea0C30A62F19BC055f9848250063d0C8,0,1,1,0,1,0,3
0x0CbCaBF9fFC5a53976Aa63F2bF092166B3727151,0,0,1,1,1,0,3
0x0D4055F25C4367FEa30fD51D142E95E0E0d3D700,0,0,0,0,1,0,1
0x0DD5CABB728cDD388B16cd165De6eb9228B6111a,1,0,1,1,0,0,3
0x0E23F2A9c2b70Dbc4E8F900e69eC4ED82ff3F6D2,0,0,0,0,1,0,1
0x0E432611C5Fa71db4b76DBaf1382B127D10e8960,0,1,0,1,1,0,3
0x0E9d6Ae20c982b43c219E9bEFd94ce2302264068,1,1,0,0,1,0,3
0x0EBA3c1E84866A65D99B116b2B3EA4529dA8916f,0,0,1,1,1,0,3
0x0F9093c9d7fAD2829180a745e75a075E92C0E086,1,1,1,1,1,0,5
0x0FB4E427d986B25E307DaC66CB83A724a7B8c97B,0,0,0,0,1,0,1
0x0a00F000D17ad7525bFCb04902e0BD3164FEED24,0,1,1,1,1,0,4
0x0a2D81F10Bee8E999122EA505fA6fa860809fFeB,0,1,1,0,0,0,2
0x0aAdaA54b39CB6762184Ea2C57b3cF03CEba6d64,0,1,1,1,0,0,3
0x0ab66449d1271FC3F62349b0Fa8396da4debC92F,0,1,0,1,0,0,2
0x0b493Af26Fa61E5FF84290cA934b7c85E3195505,1,0,0,0,0,0,1
0x0b743d5CB4ea6AD4Ce1FEb376986D5ee8Ea2C52E,1,0,0,0,0,0,1
0x0b9868c9E24D976202AF53dBC60d784aBf2A5227,0,1,0,0,1,0,2
0x0bC02E6d6fb8CAE482A2B95bB77568d6928Dd43e,0,1,1,1,1,0,4
0x0bEBE93C052671ad55f4A21488ecaff18fb420c1,0,0,1,0,0,0,1
0x0bF1fEe0f3DBb4031e4C12E2985df93F267D53AB,1,0,0,0,0,0,1
0x0c2Ab8F849838BA353ab82a147042565A1b972Fd,0,0,0,0,1,0,1
0x0c5FC2971D6234A6f66869c6Cf9b3e1F1cA48343,0,0,1,1,0,0,2
0x0d508968c96D6436F8097513a182992d621Fa877,0,0,1,0,0,0,1
0x0d76D5196dB89f0F30AF5771fcbb897a79Bb0402,0,0,0,0,1,0,1
0x0d8e3B881BA969148EF135dB9e29B5b49CeDb64A,0,0,0,0,1,0,1
0x0dB71F507Dd156eF834Bd916f6f344E6a0f936dd,0,0,0,0,1,0,1
0x0e1B549ecbda4C7A2e29939F5b8CfB4BeE1Df85A,0,0,0,0,1,0,1
0x0e551a523BD88f3815a5D4CC6231fBd513B28b9a,0,1,1,1,1,0,4
0x0e9F1488F885Ef329bA2aEDA7004500f434c4582,0,0,0,0,1,0,1
0x0eB19e452B1cEaAF66f48612351fe1907F7dD512,0,0,0,0,1,0,1
0x0eEc442c632f5DA69CAC03439cecd6Cc001f1a71,1,0,0,0,0,0,1
0x0f306c6CB64b842F5b5854246FaC18EB6293311C,0,0,0,0,1,0,1
0x0fEc28E5416fC3D6A21452600bAC46db3Cfbdb03,0,0,0,0,1,0,1
0x0ff33fE9BFd306B4973d94c5C02D43fd28fdCae3,1,0,1,1,1,0,4
0x100d878FCe93e8dA7a0866f24425CB4f410c41eE,0,1,1,1,1,0,4
0x103Eeb2776A9AD7a8E6C6D39B2dbB2540D13cDbc,0,1,1,1,1,0,4
0x10495E143d79296d5222497b7245294dc9e2D596,1,1,1,1,1,0,5
0x106a68f5D70a9A091AC86C0735DF39E050926668,0,1,0,1,1,0,3
0x10DcD55FFa744C4420f9a3E04861972306b20f5B,0,1,1,0,0,0,2
0x10Fedd3a2eCC9ABbDE294C1d13e1f71EB71F3aad,0,1,0,0,1,0,2
0x10ad2Cf561f4210cF8255dd460521D8548d59AdF,1,0,0,0,0,0,1
0x10b4ee99F35df1fDe98226eF7438Fec12909eF96,1,0,0,0,0,0,1
0x10b6e1a1EDA38cdFa5c6D92891cA69876d363501,0,0,0,0,1,0,1
0x1104c4ba4A891487D1b87d7AD12BB7DdC60Cb78a,0,1,1,1,1,0,4
0x110cF16FC17F24a6df36357f3468e775BEb2AA90,0,0,1,1,1,0,3
0x1118003aeb105955eaC012884cB07B36e76e0181,1,0,0,0,0,0,1
0x11255c3330229f1DeD85971Dc9EFeCb9a38b3D2b,0,0,0,0,1,0,1
0x112f0174E51F3039668a9df8783451772EC9DdA9,1,0,1,1,0,0,3
0x11B9dd6d3129Eb740011b1A948aDCbCB67758a10,1,0,0,0,1,0,2
0x11CFd4B4bE472E7D2203584d6c9c9fFBDC8a4DA9,0,0,0,0,1,0,1
0x11E14b7A383F3D7B82dD63da8f9B6B4D6c392B6e,1,0,1,0,1,0,3
0x11e7C5CAa6Dd51649DBa8667B2EdBd0eF65ca5b9,0,0,1,1,0,0,2
0x11e989fa37d18212E9e2A36c79e1D4fb06aBF8eC,0,0,0,0,1,0,1
0x127f87D63C3B36c0592E8F844485a1F090d44a7D,0,0,0,0,0,1,1
0x12846A6Da4e729a6B5c33d32F93bf52EE3CAe8C3,0,0,0,1,1,0,2
0x12924049E2D21664E35387C69429c98E9891a820,0,1,1,1,1,0,4
0x12Adc6Cf916e0BB1F1C14692C46695b9e6A5Bc4C,0,0,0,0,1,0,1
0x12Ff7B920Edf2ba45743C71f7a513F7a82030549,0,1,1,1,1,0,4
0x1302a937Bc0fe8a06F124e644236C876b639F54E,1,1,1,1,1,0,5
0x13192B1056ED57eaa06BB7E49d70964A668e8604,1,0,0,0,1,0,2
0x1331cb9c804c4282d2704A2C98a812912F7d10d2,1,0,1,1,1,0,4
0x133bb0332C9337c57175F62d0EAAf0e6497A3C08,0,0,1,1,1,0,3
0x134809e1c2e82d7f075f4B6B0DD0e941f8BeE9Df,0,1,1,1,1,0,4
0x1379eEc02593072093a49e41e6cFA7D552fEfE51,0,0,0,0,1,0,1
0x1381E41841714EBFf9B96C7240Fd1E257f85811a,1,0,1,1,1,0,4
0x13A209C6869b28647DDf504c010f071E7FF47561,1,0,1,1,1,0,4
0x13AE7D65560e668AEb788Ee28944D3fA3931D123,0,1,1,1,1,0,4
0x13Ad89D1C63b07c629492b4e5D1B1039135355BD,1,0,1,1,0,0,3
0x13C385A2Aa976B637d2a701dEc0E2479cDAe3Bb7,0,0,0,0,1,0,1
0x13f399782768429BdBbA1395175eA3f4244b0B84,0,0,0,0,1,0,1
0x1412FeA7070345Ae6897494A1B897BFF5D0a26A0,0,1,0,0,0,0,1
0x1417a531f6cB155174bEA6A0B59A70CB26f0646d,0,0,0,0,1,0,1
0x144C1dba38B2AD72Ce9125Fc8e0B917aE75e2046,0,0,0,1,0,0,1
0x1479E8E655Fb6AdaECe7aeEf8cB4bb980aD5EAD1,0,0,0,1,0,0,1
0x149aCb2aF715566FCD3d0A603C07E42d21ce069F,0,0,1,1,1,0,3
0x14C8f2094091f03966D28FF30592FFb459317889,0,0,0,1,1,0,2
0x14d025Dd75342185DdC54550f3b2eb10Df58ea69,0,1,1,1,1,0,4
0x14ecbA0E84367D733BA042BC1283709575Ecd79d,0,0,0,0,1,0,1
0x150D3aB5D20adDF6ae6Cd07A75d298660E21aaD9,0,0,0,0,1,0,1
0x151FB835d29AB1fdb36df69A1145654F6235E44D,1,1,0,1,1,0,4
0x156548113552Bb52AE921a0B44794A6a5F588C9c,0,1,1,1,1,0,4
0x156AC784BaE328f6aFb6403460145BA8B029d3b5,1,1,1,1,1,1,6
0x157Ea7465237654286Ba3FdfAeFD145cafc8859E,1,1,0,1,0,0,3
0x159A753dB06231a013Ba8404F14bf71650CE0dBD,0,0,0,0,1,0,1
0x15B2624Eb9FAF2E211DB78d115418663902f24a2,0,0,1,1,1,0,3
0x15C3aEd976B84a726A63D05005057D7b7c474773,0,0,0,0,1,0,1
0x15Cee7Ac10A4208Ff96f340C237C4Cd531463CB9,0,0,0,0,1,0,1
0x1604EfA11c5b7392BFd161f6194EB7d636e01C31,1,1,1,1,1,0,5
0x1606597f91d629F6CD2729aF92bB8E87e97780a9,1,0,0,0,0,0,1
0x161b1d3aB6cFd2b9F42Ec758FD5a9CEbD0808952,1,0,1,1,1,0,4
0x166Ac1d09C42C4950e03aDF0e41e4bb18536B29D,0,1,1,1,0,0,3
0x166F8852c6f08F86d679E1F2ECFF1272A91EeF26,1,1,1,1,1,0,5
0x168F87fBfe36B84E44B9d06278B2aA1CC73d7400,1,0,1,0,0,0,2
0x16Ae02d19C5FeD4407BCE1453f33FC191c8b48B3,0,0,0,1,1,0,2
0x16E9A99f8679AD1e283d183a8E29060Cdc070737,0,1,1,1,0,0,3
0x16b76bd17017aF0F6D2992ef70A665B5e2744078,0,0,1,1,1,0,3
0x16c60a2a633630C97CDCf38C8F9EaA4D135E75c5,0,0,0,1,0,0,1
0x170c81a7451CFaD5DcA2be9681834a5118BA2886,0,1,1,1,0,0,3
0x171a95dF9b2CE7B846eE42d1bD52E17742DA7a44,0,1,1,1,1,0,4
0x171eAD4bAbB00AB1e4cA01E9440aeD74Ece99D86,0,1,1,1,1,0,4
0x175460D632037e65186D0a976D8D1D6DcAbb436f,0,0,0,1,0,0,1
0x1758251c309f7C1fFA653064dcc6b8d22aa0E7E9,0,0,0,0,0,1,1
0x1772ef83b2279a672154476C8fAcD9f2196d8dEe,1,1,1,1,1,0,5
0x17A7Aaa564511583E67C0A85DF4362745B2984bC,0,1,1,0,1,0,3
0x17B04bbA47f1DdAfF1519A98A5f5923B66Aa1407,0,0,0,0,1,0,1
0x17C3fdB5ebf9c6BB1977DAFe6C916b8E68FeaAaf,0,0,0,0,1,0,1
0x17bbFb308a68809be9C9fD027454B644FE16d712,1,0,1,1,1,0,4
0x17ec85f5a6b7C64C9A5239d3B6331746B63b3481,0,0,1,0,0,0,1
0x1804F90d05b9F1b607077C05bF2df0Ed84EC38cb,0,0,0,0,1,0,1
0x1847C8666E0FCc7E16a1Db6440EFcb9c3aD88a4a,0,0,0,0,1,0,1
0x184e445C0ae178Fcc165cAeCe07D3AA40db6aFD1,0,1,1,1,1,0,4
0x189744C282F5DB6D419207d30811B0c04D6131bC,0,0,0,0,1,0,1
0x18A6f239E133b04A7089A280Bf48cc84ccca0622,0,0,0,1,1,0,2
0x18e9664A094D8d134bb3bae84119305aFE308ECE,1,0,0,0,1,0,2
0x1998f627ad0F5904165b1796c4b111492365Dad2,1,0,1,1,1,0,4
0x19BFb0e085231ADDFad4185D684EcfC1A99E2CA2,0,1,1,1,1,0,4
0x19DD4bE525a0C44848BE701278d4F6D390168c20,1,0,1,1,1,0,4
0x19bdB6069A4A947294AA0C4DdE02CCB1462C3024,0,0,0,0,1,0,1
0x19f126c87f36339972e6D9378f102f7edEb6f02d,1,0,0,0,0,0,1
0x1A2a6b7b6e43821835E661a015BdA5aA9179c929,0,0,0,0,1,0,1
0x1A64eD145A3CFAB3AA3D08721D520B4FD6Cf2Ce2,0,0,0,0,1,0,1
0x1Ad1326Ae5caD3c912D7899649286AFBcf908925,0,1,0,0,1,0,2
0x1B09002ec1B5CE94A79547139Dc44769A2393A35,0,1,1,1,1,0,4
0x1B2Ee83fb043a482f6012997C1192985749f5e31,1,0,0,0,0,0,1
0x1Be49f4c800ec9DE69D3D906ADC995c52B9A23D5,1,0,1,1,1,0,4
0x1C25609c99F63d631B6ffc6915F9b98a099F8184,0,0,0,1,0,0,1
0x1D54eE6c2e15B168F35a578Ca2BCf49F6A46c473,0,0,0,0,1,0,1
0x1D867BdC66680F4B8dCc14074781E175b6A76f58,1,0,0,0,0,0,1
0x1E2ce990FcF14ba2097e8cD3028D12f1200b061d,1,0,0,0,0,0,1
0x1EC2ff7A371fAb19bEf62a5f285FB09bF88C904C,0,0,0,0,1,0,1
0x1EFcB2F2a58a1eC3028a3983Fd8ea3ec5266C3E6,0,0,0,0,1,0,1
0x1F27b0482ace1B82cf7A4f0c55dfc2A05dfCfD75,1,0,1,0,0,0,2
0x1F809a6131F81369157567062D48aeA6DD269E18,0,0,1,1,1,0,3
0x1FC06B01B68461Db6AF20001A171f0a3b4635B5A,0,0,0,0,1,0,1
0x1aa48b0AE2B7fC6c81e6bcE045015F1686f32e38,0,1,1,0,0,0,2
0x1b27B3D405eB29e255CB004e34Fd86f2803170f2,1,1,1,1,1,0,5
0x1bDe9a6E24FF4A47b79b8f5fca58eB80d17717fa,0,0,0,0,1,0,1
0x1c19971C34EccFF931ba56Ff7D6790cE17663A5a,0,1,0,1,1,0,3
0x1c93C94F387902aFA8B618EE5edcBd8372c8D359,0,1,0,1,1,0,3
0x1cA7F0Bbda121Dfa11613dCC9077104bec046b94,0,1,1,1,0,0,3
0x1cc42446804338f73C9cBa99B5a0e0A695fe1074,0,1,1,1,1,0,4
0x1ceB4110A956F29ea04bbdB599eCe5520C61F712,1,0,1,0,0,0,2
0x1cfedd38D0b19cd34a46214Cc6b4EcAc4b45B08a,0,0,0,0,1,0,1
0x1d1eC8969BD49833b6512483A75c62Fa98621e8b,0,0,0,0,1,0,1
0x1dA8F44a3466527dE71f8dC10eF6f39bd4921Eae,0,0,0,0,1,0,1
0x1dCecCD9597290c3f86Dd17b09c13BfbAE925e17,0,0,0,0,1,0,1
0x1e9f7e255F5EE76241eF593b390fFe87FF419079,0,1,0,1,1,0,3
0x1eD90C95Ef3B632De16756d5c3aF1F44572EE9A7,0,0,0,0,1,0,1
0x1ea2fBfBfC3285d82DF963756880E761acCa0d47,0,1,1,1,1,0,4
0x1f9A0Ad1af012331aa12E5347296D05eC0F88b71,1,0,1,1,1,0,4
0x1fb7D2BB6b5fFf5F73fFD026266554F11FfDb687,0,1,1,1,1,0,4
0x2001B8A69B88CE0ea1bd1546f4b51Da763F78A6c,0,0,1,1,0,0,2
0x20192B671Fc01441FC2D4bC59d674C104f0DD66c,0,0,0,0,1,0,1
0x20313BF6f3071fAe1F44E23f1aED6950030BD1Db,1,0,1,0,1,1,4
0x20326EB316Afd6FAf15b07793adf6F1f5e46571B,0,0,0,0,1,0,1
0x20414830660BD39e6245978452ce4AC188524100,1,0,1,1,1,0,4
0x205D8441CD65540dc9Ca629b4beacCD60a26C919,1,1,1,1,1,0,5
0x206D359900f3becFCe0C0F51cA2234D19D367757,0,1,0,0,1,0,2
0x207892f26811213552e11868c05EC1624D2B81b0,0,1,1,0,1,0,3
0x209e39cEEdAaB165fB41E3c29BF3123be9e3d196,1,1,1,1,0,0,4
0x20A6A6aCb4f7CaE11D302C52dfdc159154387161,0,1,1,1,1,0,4
0x20B0E84F57BcDc7bb757EbfB8851CEE4397D97a3,0,1,1,1,1,0,4
0x20B1525b9a6D8D77C09e938101d424c867a79F02,0,0,0,0,0,1,1
0x20B3eBBC3Cb8Ea5b7471d838AEac45c46a933036,0,1,0,0,0,0,1
0x20Cf2e881A071ACae8A12AfA9f1fd6D6aac02181,0,1,1,1,1,0,4
0x20ba40081ee0B8A80D075A167436a80242df7b64,1,0,0,0,0,0,1
0x211BC21B26aB0fd417ba1467A0ccb14C972D0841,1,1,1,1,0,0,4
0x216903E23181E35b337d4245BF667c44a124f55E,0,0,1,0,1,0,2
0x21B30b4B6cDBb15c98b1a19952E880d7e80f9A54,0,0,0,0,1,0,1
0x21BF63C0418D4f1D13f884C50498B2259B321b43,1,1,1,0,0,0,3
0x21Be8486BE03DBdf2c1B4c640EA6A1329108b56b,0,1,1,1,1,0,4
0x21bf5fb186D790C5727Fd462050A8D380f730a49,0,0,0,0,0,1,1
0x22072c5bb327D004c5419f8e0746a70121735FBC,0,0,0,0,1,0,1
0x22624ab25a119AE289dF53abCd0F5456774C3E6f,0,0,0,0,1,0,1
0x226dd395D8493Ea3e456E52d5d82Dd7A5c91A691,0,1,0,0,0,0,1
0x22CF1e3d4Eaf3E6E6C55aB1fBd70E30A0a9e81f3,0,0,0,0,1,0,1
0x22c5B360a725D4983e4F5F48aC4f474b364f5E43,0,0,0,0,1,0,1
0x22c9783EFa52eAD1208f7F353226588C9aD6c5A3,1,0,1,1,1,0,4
0x22e1ea1e6e9eF1FC59EeD28CCA08dAD790769c2e,0,0,0,0,1,0,1
0x22e2f326FE5A1d07E1214EB1C08346Fd816E8375,0,0,0,1,1,0,2
0x23591f5C8afab3301c0543808ac771d2A152F216,0,1,0,1,1,0,3
0x236e06c7adf54fB293bED271CF614b6727659012,0,1,0,1,1,0,3
0x2390CF638130F6927Ab6E3312D496e0FA9285Dce,0,0,0,0,1,0,1
0x23E2A7F837766Fa4857aa9Dc908161829C43B846,0,1,1,1,1,0,4
0x23aaE43059e2d11B0E3beE974D8BA733013B3e7f,1,0,1,0,0,0,2
0x23c6E5001D1c7511ed2A73c8455CA6E6ba79fB39,0,0,0,0,1,0,1
0x246c5c562D3924dC1cA4fd2A6d1e68Dc8ffFEb5d,0,1,0,1,1,0,3
0x24Aaf201e7d75797C5F1DfeE9E961724b056C777,1,0,0,0,0,0,1
0x24CF6c11e85812b1Fc6caD955cB489DD2CadCf9d,0,1,1,1,1,0,4
0x25A04Bc7379FAAbc0bE0421DA74191ea51713c8c,1,1,1,1,1,0,5
0x25F39b590B7F1c92A874647D0E618670D697759a,0,1,1,1,1,0,4
0x25fEb274afbA466b9E2386fd2E3831d414dF3b33,0,0,1,1,1,0,3
0x2600A539B907CC897736C9059F6b2d4941aDf37B,1,0,1,1,1,0,4
0x262065ce46F223D9A15DD1737B1dE2869Fc21e65,0,0,0,0,1,0,1
0x26208052E026DaDEd6092AdbcF5d475EA5Ef8F23,0,1,0,0,1,0,2
0x262a795185866e44b9523539C7B9a4514e02bc2B,0,1,1,0,1,0,3
0x2642Cf92094b47Faa1A3dBa7E63CC72749acF8b7,0,0,0,0,1,0,1
0x265ffE2C4A2D44299306FFaeDe0CB03EBf9015dB,0,0,0,0,1,0,1
0x269EBadc30c245B989aAf5CFd1B07202e156fb7B,1,0,0,0,0,0,1
0x26E2D86E2c5aE77D14685359124475521208e541,0,1,0,1,1,0,3
0x275f16513119F0F9Ab75146fFD97697AC0aEc459,1,1,1,1,0,0,4
0x2764F3102510e51a7d3543A09Fd7F49b1d5e2439,0,0,0,1,1,0,2
0x2768CB5E7573D3e9d8bc42F753FB2B30E89DfBC7,0,1,0,0,0,0,1
0x2799aaa2c28425B6554914c459da470C5198BC4F,0,0,0,0,1,0,1
0x27C3958424276F1D97C62ed147a2Bf04bb601340,1,0,0,0,0,0,1
0x27c1c08A4a12B005DB81521e42e3679710a8C5C8,0,1,1,1,1,0,4
0x27f109509fa4D5C18248D26331f6aBe652Ec3Ed2,1,1,1,1,1,0,5
0x281cAa39D1877057F29BA185a7BdC9B66edAFf87,1,1,1,1,1,0,5
0x2820eE832fF8f54C9854eFBD87B93FdE17B9EDAC,0,1,0,0,0,0,1
0x2823BbB1f995508C384Ab50c22C44DfF49a656db,0,0,0,0,1,0,1
0x282c27C277a49C31f1E7f06FcC89deD480f018Ec,0,1,0,1,1,0,3
0x282d656A9d95c64522F6Bc1a42EE759DE81e8dc0,1,0,1,1,1,0,4
0x28581D2854fBc981DBC9eA109105D73A70c527E7,0,1,1,0,0,0,2
0x28879fFD0Ca2265Dbf31c980aF0e1c3B5A93A610,0,0,0,0,1,0,1
0x288Ab16b8eA82500a3d1137485199B5E75318751,0,0,0,1,0,0,1
0x2895FF2286A610FE63c6412FCf2D46127439FA68,0,1,1,1,1,0,4
0x289C41c031cFf7d6Ed01D2cF2C38d01282F7C19D,0,1,1,1,1,0,4
0x29168cce1A88138e9cdD3aEb509F1DfC6E21a857,1,1,1,1,1,0,5
0x29478e14fE0D06ED89481F573C23800ABe7bAeD5,1,1,0,1,1,0,4
0x296B328515c774ae5770f7448095AF84B035fA66,0,0,0,0,1,0,1
0x29A2a6D0C0E5777A2c9B9FdBF5d403411511fCBD,1,1,1,1,1,0,5
0x29ccC63EdE1a0ad108Be56ECE9aD76BC3d0d64cB,1,0,0,1,1,0,3
0x29e65aa1C600672C4b46D010fdC2bb2335801487,1,0,0,0,1,0,2
0x2A1cE640573E01A5021461ad750a6cc7d0717699,1,0,0,0,0,0,1
0x2A95C881ed4eAe30E2529Fc58b2bFA430b7AA647,0,1,1,1,1,0,4
0x2AC3f0c7acC5ff8e4e6673E0f94336C3c185459A,1,1,0,1,1,0,4
0x2B5b64dF5E31A31d2E48dE94b15c2093bC4CC09C,0,0,0,1,0,0,1
0x2B7815fE62d1487b0Eb728cc3bcC7B5a8F9C83a2,0,0,0,0,1,0,1
0x2Bf08f2E7bf56A5aA496ccC0D71a1D86e4b2910a,1,1,1,1,1,0,5
0x2Bf7145B9dA25567569C15C57758E6A13BBc00f2,0,0,0,0,1,0,1
0x2C21E5bDF5A29C6D6Dc89838C4815B539f9f8B89,0,1,1,1,1,0,4
0x2C2b790944dD4102Eb44572db0E194B28031540A,0,1,1,1,0,0,3
0x2C382aa6d22181440FF2f948Db1E00515d95DF9f,0,0,0,0,1,0,1
0x2C5549B014C9a0e2409f5b05d3D6326c09170816,0,0,0,0,1,0,1
0x2C9A8ADD958f9766e38F40f7dCd8Fa5e64D1B7d3,0,1,1,1,1,0,4
0x2Cc7d6C3eA15542c3c71d64e26d9e4257F61914e,0,1,1,1,1,0,4
0x2D27723bC68d6a5B7539F067324afc5Ba6dbf92F,0,1,1,1,1,0,4
0x2D4c68C62648dcB47fB44997EfE0906f64A7074d,1,1,1,0,0,0,3
0x2D7Cd1Bdf1d1A03461687F9ac1Ea54E653214Be1,1,0,1,1,1,0,4
0x2DE1a96c2D4443814d2F3Bbf51Eb3B198DE12654,0,0,0,0,0,1,1
0x2Df4c1e392d5A8637bbDb2256Cb28D94266700A7,0,0,0,0,1,0,1
0x2E514978a84227D04625D560da4D33f09343D122,0,0,0,0,1,0,1
0x2E7FE8551847302a76C9c2201B7228fE382d8a82,1,1,1,0,0,0,3
0x2E8803261f894CA7455a31676EF638D367d328F9,0,0,0,0,1,0,1
0x2F0607aA5d12743aEF4e8c642b5d94374588558C,0,0,0,1,0,0,1
0x2F2F665974261C4129b1DC6c359BD259CD66f78A,0,1,0,0,1,1,3
0x2Fb14f818A03566b41EF9C670488d5c708547d2e,0,0,1,1,1,0,3
0x2a65806c935891630DC666978a87cd50b2666666,0,1,1,1,1,0,4
0x2a753194B84B2Fb7E01ee8b3Cd9b0fd4e7c49B5c,1,0,0,1,1,0,3
