Last updated: Mon Dec 18 21:00:32 2023 UTC+7
1,0xB6C3E1cddbcDC2E1758a7CC677749D3c6c811f8A,12,0.728,True,,
2,0xcf654Ab537b54B60182E957E4Cfd5693330e7f1A,10,0.6607332,True,,
3,0x25A04Bc7379FAAbc0bE0421DA74191ea51713c8c,12,0.59957,True,,
4,0x97538e1a3821f3327Fe2a2fF4993f3d154f28B01,10,0.575,True,,
5,0xB95bF64c6326887265b0b8E19055F10B7477650F,12,0.54043,True,,
6,0x3a3CA9f09c8605c3d611A8E3b620d09e69df96B5,10,0.5234488,True,,
7,0x76892F48fE7c04082ccC8FA92951947199549185,10,0.52086055,True,,
8,0xa20771a463E81De54C1F33e205165d6db0ff5fD2,10,0.51344,True,,
9,0xe5eB3553199604b98f2e7861Dea4420CD58C34D5,10,0.509784,True,,
10,0xF9C590dc127df50380ea08856B332B2Bf3f4f4cA,10,0.509,True,,
11,0xcdB8A89Eb917f4D8C94c4C3c69e0ffe09B282146,10,0.50111,True,,
12,0x3d272E560ADD9e0dF198daE4069510C660D35434,10,0.500284,True,,
13,0x052f6f1b6629c3d3982130dd80eD571F63033eDe,10,0.50018,True,,
14,0x45648cc2DD919636E57C8A5e70761BF37479F0Fb,2,0.50800,True,,
14,0x9F8B69EB4C91139cd7a8a8E55F16747b11564C67,10,0.5,True,,
16,0x4cC78b26997E1b0C0Dc92123b3508c158Ee39910,10,0.374315,True,,
17,0xF4b40B20572D117EAD7b5ca3C7eFf7d3CBdC4067,12,0.329424,True,,
18,0x63139B84A13162aF2A4601226C0059446B6e5922,10,0.30482,True,,
19,0x92750F95C3a9036e4836FE3a64070ea46f8FDeDd,10,0.282282,True,,
20,0x0d35fD6928CEd141e6aF4F5e58c02C79aEe7a9ae,10,0.20521,True,,
21,0xFFe585B52885473B0678d97FB81F91042e0d09c1,0,0.5,False,,
22,0xdf174ac948A979B3E55b66B2abd6b7bd05B813de,10,0.46,False,,
23,0x82E0D9d0DC14027BE54C44317542fD680A7766dc,10,0.30018,False,,
24,0x6fa5ec52279A69D23a9AA4Cf319Cc226B5C43318,10,0.044814,True,,
25,0x0DdD9DD9B77d3Ba97B2496e3590787DeF887a95b,10,0.25,False,,
26,0x2C21E5bDF5A29C6D6Dc89838C4815B539f9f8B89,12,0.14,False,,
27,0x1Ad1326Ae5caD3c912D7899649286AFBcf908925,10,0.099431,False,,
28,0x7d5E6E52443433BB8df673844b16a391D770d001,12,0.0555,False,,
29,0x3fE2e08a1F7766606574a91a5CfAf3342d023947,12,0.048810,False,,
30,0x8b6c27ec466923fad66Ada94c78AA320eA876969,12,0,True,,
30,0xf01Dd015Bc442d872275A79b9caE84A6ff9B2A27,12,0,True,,
32,0x568eb64A2dd8D4b1B41b5227fFF0ff095BFb2874,12,0.045,False,,
33,0x72E3EfEb3616F0b766752a6953E42b076447B017,10,0.00028,True,,
34,0xe2185a86803be368D0e8120C156521D9f4736972,10,0.04121366,False,,
35,0xDcCEd5665eec9f16dcc61fC94ae39f1bb6ed8F38,10,0.033726,False,,
36,0x68FF5cB5F3D1bB0E162978449Cd410E04BF752d7,10,0.03366,False,,
37,0x4614cF4c12C0c008ae5693e51Ccf492391C64873,8,0,True,,
38,0xf845A40a01763ba1b83462BEeCee331bc4653ED1,1,0.031107,False,,
39,0xCef87676b7dFD1538e8C0dA209Af820dd057374E,7,0.024905,False,,
40,0x9405f686Cd51eEcb2406bA0db15916675B796D71,6,0,True,,
40,0xc86CD9f65300189019f6Ac1BF90422e45F524cfB,6,0,True,,
42,0x7babefFca22C2079569d573E7bFfbDA93368868e,12,0.01730,False,,
43,0x7415a096eC3D3fC08bCDFfa632DcbADb840a2286,12,0.015430,False,,
44,0x2B627811B0C56BBBB86195aFfAE6702242cF5c82,2,0.02435,False,,
45,0xB6fe1d4bE26159715803Ec9929244D8B2c1cFE9C,10,0.016,False,,
46,0x9dd711B0cB4430F429231E5Cb9940DBD1952a36f,12,0.013191,False,,
47,0xd1a5b91957530E1B3e9cfac1543467C60c352F69,10,0.01502,False,,
48,0x4A76971B3Fc3162d4D88FfE7EF3f1cAF42752b06,12,0.0123,False,,
49,0x4d41E30d21B61DD782f8D08c2f6b33273655CE93,10,0.013,False,,
50,0x2D4c68C62648dcB47fB44997EfE0906f64A7074d,12,0.010795,False,,
51,0x7db7d0FE387e442a93D0247975A00AF1Df8e052a,10,0.0126,False,,
51,0xd553Fe129584198F36DcF6e54Cd3176Af2d5BE0b,12,0.0106,False,,
53,0x51aeD0E8792C5D62CAFE565024e4736a44E33490,12,0.01,False,,
53,0x92d16141d35491604E814e19Cab93069eb1d72D7,12,0.01,False,,
55,0x54cF78C31739B97F87381b19937d13F04DC9819f,12,0.009300,False,,
55,0x6Bb275953D6297261386A8eAC44db37e8f278eBF,4,0.0173,False,,
55,0xC529f8B3Ba2B9ffC16c00f108780E91E752D8567,4,0.0173,False,,
58,0x6Fb57D194Bd89cf54aDA268F87Ba7b0C73548Dc5,12,0.0088,False,,
59,0xc76984d6AB341EBe4E9Caf31e47bAcB1a99c279E,10,0.01,False,,
60,0x266819E6C2Bc359EEF9f2F850E3701F56a16E8f7,2,0.0173,False,,
60,0x4581b0c0D0d6Db8Bf970E93d6bAa004F0254d6Fb,2,0.0173,False,,
60,0xD0886275a97757676f051B29D3b636bADcB1Acb5,2,0.0173,False,,
63,0x144C1dba38B2AD72Ce9125Fc8e0B917aE75e2046,12,0.006950,False,,
64,0xaEF1E5ab36D4f9F7227Fb216f0107F05CE2B1967,12,0.00659,False,,
65,0x525132158d6966AD6BA7b729295a73616a8A06a8,12,0.005985,False,,
66,0x45E13B5680B07Cb88dC5781Dfb79C66e4773E2E9,12,0.00584,False,,
67,0xcFa1Bf8CA39A89B6c0E9AFF55454B20e589c0dA0,12,0.004749,False,,
68,0x226dd395D8493Ea3e456E52d5d82Dd7A5c91A691,12,0.004675,False,,
69,0x994B99e259FFc9134BF9504c6a42387DeFe54515,12,0.0046,False,,
70,0xB1AC95A15aB91E6746DDf1c1735F8E524aad8D19,12,0.004526,False,,
71,0x38afAEdb78E2A0018860b06FE231292184CA14c3,12,0.004,False,,
71,0x8Da8a63717bfC7197DBAfef29c6a379dA6F9018a,12,0.004,False,,
71,0x9C5d711cfCB6e0818924F7CfcF02D439b431591E,10,0.006,False,,
71,0xb1a3EB48091fcfC4EdD53745d4afb1763F004B88,12,0.004,False,,
75,0xB0fb231c58Ef465b720e8Bef705C0Cf0FB56572e,10,0.005823,False,,
76,0x6fF5723435b7dfC2371B57Fb5cB4c373E5995C78,12,0.0038,False,,
77,0x3079F63Df53bb3443636A92eB1768efe37E21221,12,0.0037,False,,
78,0xA4f3Ab53549ECcA21a7Ab67Ed104d86863575BD2,10,0.00526,False,,
79,0x1D54eE6c2e15B168F35a578Ca2BCf49F6A46c473,12,0.00315,False,,
80,0xcF8373446363216f0daC6ace39cd3dB12cF8689b,10,0.005105,False,,
81,0x89f80508845277300e5bCd612904F7B4bf0d8369,12,0.003,False,,
81,0xDe7945f99f8dF3C03822c91656783699f0fFd7F8,12,0.003,False,,
81,0xc1bc64efc56D7dBe2116c93d7CB7AA751c6E1a33,12,0.003,False,,
84,0xD4ae93849BBA2CE1b6DaEb3C7C15138119F44a2C,2,0.012995,False,,
85,0x83eE33564EA39Cc2152baD87F1D0d464D07FA3aB,12,0.00296,False,,
86,0x2308dD5F290986C91028781A75c87844cEaad672,12,0.00280,False,,
87,0x99FDd2a67ba5eC9fb98f451F0e88d0fbEc1eE121,10,0.004737,False,,
88,0x83d2B9C5D51A6FE24652BA0c3feAE0A622d7677e,10,0.00429,False,,
89,0x672C3b982325bE86E221fe5d0Eb5391ffA9CC8fC,12,0.00228,False,,
90,0x74d0a27435d28b28c79B62AE971d6e8E634334BC,12,0.002165,False,,
91,0xFcdB212E7e7588D2dd2cc44C30F6C79fB507DB4B,10,0.004143,False,,
92,0x09b93AbCA90eC10B8572d257Ed691c8F82Fc1A3c,12,0.002,False,,
92,0x60EeC4707D70d33C88B15c8F2999c1204092619b,10,0.004,False,,
92,0xaebAea3A77E0Fa4784654b32C5d49370e742c93C,12,0.002,False,,
92,0xda3b62C6f1611894e578c908EC90Ec2765872088,12,0.002,False,,
96,0x769bEb5bEb6DCFf2aE22e81795669d1FA385D020,12,0.00174,False,,
97,0x4da2271AC35619cb726179d26A3603431ce07715,10,0.00332,False,,
98,0x037B628d51b6e2921C85d098C823AFe33541bD6A,12,0.0012,False,,
98,0x281cAa39D1877057F29BA185a7BdC9B66edAFf87,12,0.0012,False,,
98,0x973eFe97a5fb054af9B71307bd9fD504B04D18a4,12,0.0012,False,,
101,0xF11a99EFE2453fAE8C26B81093428c2C9A786925,12,0.00117,False,,
102,0xBf9DE01Ea317cDC84E6Cc63Fe621a2E30b9618d8,12,0.00107,False,,
103,0xA9Cc0Bc788fe5931902C0E392FDD94A4F2403a13,12,0.001019,False,,
104,0x0332A05C57a3c9C56F06329fef7B12f30dff8085,12,0.001,False,,
104,0x91bf28E62b7752097aFc4aF2FdbD27d0B41f778f,12,0.001,False,,
104,0xF18b36DeD7A3274177cd8bE5b044D03047647104,12,0.001,False,,
107,0x10495E143d79296d5222497b7245294dc9e2D596,12,0.00090,False,,
107,0xEF3623a9599cB59F916d189346aE02486131A98C,12,0.0009,False,,
109,0xb967688619d045B4feb7134ab9A72E66Bb900F11,12,0.00089,False,,
110,0x7b91DE4Ef6CE7F960f0dE97d663DbcCd4f437b37,12,0.0008,False,,
111,0xf401Bd1cfa8Db087e04B901A0f84d407050Ddb8d,12,0.00065,False,,
112,0x7B4D11a3E5eaD71AD66fD70eff0Be1a5DD09336B,12,0.000516,False,,
113,0x020Ee2b3876d33EdE0D7C751a3a4593CAB11b90b,4,0.0085,False,,
113,0x2895FF2286A610FE63c6412FCf2D46127439FA68,4,0.0085,False,,
113,0x6198A21292308cE287eb9e36e273c1773c5cA888,4,0.0085,False,,
113,0xF4E57D7AC8670437428f67Ea8a0673833124A32e,12,0.0005,False,,
117,0xcF0214540ceE0bb4b10e7Df66cE94074032A2AC4,10,0.002499,False,,
118,0x3D51847413663696741ccC5081c1E9744B01c3E7,12,0.0004,False,,
118,0xA200369d36d9a1040bDddDf7F83995220E87211C,12,0.0004,False,,
120,0x642a2deCc241887927B3bE5a3a4f857f0b877ccF,10,0.002374,False,,
121,0x40F518b319cb0EEe96e0E34462b81C4C5a93FD3a,12,0.0003,False,,
122,0x0e551a523BD88f3815a5D4CC6231fBd513B28b9a,12,0.000284,False,,
123,0xE2D435Be0c6A8380e55b6f7cb75a0b5E7D2565f9,12,0.0002,False,,
124,0x03838C4717C8312A9C960ea5c0244Cc2a674825F,12,0,False,,
124,0x04c650b361A9f9DEcba87c6b87db11a67bfFcC4E,12,0,False,,
124,0x0EBA3c1E84866A65D99B116b2B3EA4529dA8916f,12,0,False,,
124,0x0b493Af26Fa61E5FF84290cA934b7c85E3195505,12,0,False,,
124,0x11d492223A630D06170678211698A1A66Db14341,12,0,False,,
124,0x1412FeA7070345Ae6897494A1B897BFF5D0a26A0,12,0,False,,
124,0x151FB835d29AB1fdb36df69A1145654F6235E44D,12,0,False,,
124,0x156548113552Bb52AE921a0B44794A6a5F588C9c,11,0.001,False,,
124,0x157Ea7465237654286Ba3FdfAeFD145cafc8859E,12,0,False,,
124,0x1Be49f4c800ec9DE69D3D906ADC995c52B9A23D5,12,0,False,,
124,0x21BF63C0418D4f1D13f884C50498B2259B321b43,12,0,False,,
124,0x2764F3102510e51a7d3543A09Fd7F49b1d5e2439,12,0,False,,
124,0x27c1c08A4a12B005DB81521e42e3679710a8C5C8,12,0,False,,
124,0x282d656A9d95c64522F6Bc1a42EE759DE81e8dc0,12,0,False,,
124,0x39afE2176De832BE2A5164e5fC91E27D1355c88d,12,0,False,,
124,0x3B3FC24d1732e4593CcaBCe3A89B7c25102ed3ce,12,0,False,,
124,0x3E68FCA5b47bF0510DEBB0fa95d51c54B032A1C8,12,0,False,,
124,0x43D891C1b4118B709f3d63E9fC47daAA92E1112E,12,0,False,,
124,0x4Fd556e95f3901e11a63F8d49D35a12Db577eD4B,12,0,False,,
124,0x4dD7AfA9C43Ea792E5da4C341054c6435c71c12e,12,0,False,,
124,0x4fc0e1BaFd06f57aE67c0145d50619Aeae946986,12,0,False,,
124,0x534D4E798B2644266E4C431545925aEB2cE764bb,12,0,False,,
124,0x544294eE90a96b7b9B0E5C5996Ac27e094ca3Ce0,12,0,False,,
124,0x549F70a833C13f171dF7eed465185ef9fD4969bc,12,0,False,,
124,0x560545E7f8A76D47056e3928abBF44D4432afc2D,12,0,False,,
124,0x58d550B4D11E3E2C82bB761C8cc5916A2dDfd383,12,0,False,,
124,0x5bE470cEa280c3DE66D79c2d9b021ce43C33681D,2,0.01,False,,
124,0x63c4891C56eC141C25C1Db3e2ee07f90819a8062,12,0,False,,
124,0x656b51e1CEaD1d5C2dD64fA68A76aFB7eF91a528,12,0,False,,
124,0x6830c5A4f1A1023D5e9BafEB221ceBc9eb6f8ED6,12,0,False,,
124,0x6D9E8325DC6a5c32884860b8BCA2B8bE515c85f5,12,0,False,,
124,0x6c543fbAfc5A4dF7B85ecd09fF5eb3B5Ebf21e5d,2,0.01,False,,
124,0x729C65CF3A903696DA85Df363BD719B3CACC5F8f,10,0.002,False,,
124,0x785cb064783B30B71c1f03119A561256F2b7db5f,12,0,False,,
124,0x7BC08Df36e28bA76d20De99D156A09446c71B1FE,12,0,False,,
124,0x7a0FB632f86a8C8236aC8960b3a9cada3e7E0B30,12,0,False,,
124,0x86c16F44BC75851a9E2E16e28366aDD78169fEA9,12,0,False,,
124,0x8C58C739cc456091C0D1CeE900988059b32F4b19,12,0,False,,
124,0x8EE9BF9Df34aE86F00499a4D4A19188d8754d53E,12,0,False,,
124,0x8cdCC81be7877DCb488e7f6b5712E28c4A001a75,12,0,False,,
124,0x9121e02Dcabf1369b1569D654E7CC56AE8b02418,12,0,False,,
124,0x992f80E69DFe5D5feEDcA4c500aE50205f1f9861,12,0,False,,
124,0x9D3714cCEFf1e57D9653158c877dEF1E74bd6f20,12,0,False,,
124,0x9E6FD664132522Ce3ae5dB73724d7cc5f0193e7e,12,0,False,,
124,0x9cDfD1C36C1c1587e8225994d83Df7c2C51fa8F9,12,0,False,,
124,0xA49CEE842116A89299A721D831BCf0511E8F6A15,12,0,False,,
124,0xAcdb39B36AF8B5AF9394d46258FAdbAaC5da819C,12,0,False,,
124,0xB3CC09f18F9bea082829A3a92a338cC1E11d19FE,12,0,False,,
124,0xB823daf3c69098021D713f7905C5d83F7cc4B84b,12,0,False,,
124,0xC2d118937292ed6614Cdef46ffE336E40731a7a8,12,0,False,,
124,0xCb28bC0f95988E8A54BF6FF9C20d09b1A66cFC00,12,0,False,,
124,0xCfCdF179C36Cc1fec04c5681E270fd5eEb4C5801,12,0,False,,
124,0xD47D816E21D156b343c4A343eE37847d4Ea4F364,12,0,False,,
124,0xD7972B7f3C94BbA5d0DCF78B5edfDfB94e62E20D,12,0,False,,
124,0xFDD867CC29822F89194F0F9c089f9903183d5423,2,0.01,False,,
124,0xaF2519792Caf949318a7ed676509646D38f42FDf,12,0,False,,
124,0xb297dEbCc3FA24Cb3C4f29c829C3F6451D8e0a23,12,0,False,,
124,0xba06deFe02D820e5F04694e808A1e52254BD711C,12,0,False,,
124,0xc57cFD16526aBB402b9cc82a423ff79aC691A66c,12,0,False,,
124,0xc67256Ca58fF27b5f3D51b309ED248a35a202f6d,12,0,False,,
124,0xd3932209fd8a5011931334ac99b8c6D526E035b0,12,0,False,,
124,0xdAE80D5547F5B9431829eFeb2f654C17FD270b41,12,0,False,,
124,0xeA697F0E2d66d4B94DCb3da06BED0b8E62d199D6,12,0,False,,
124,0xed9F5fDbbe6B9ceA3791B0E469271db4a8A6Fcc2,12,0,False,,
188,0x64fFe8e8CAd80C7403340144bE8259bcA8113079,10,0.00189,False,,
189,0x5CCB52831A4ab9C8d909CD238cDa3752FFBb1042,10,0.001847,False,,
190,0xAB8cCB356f8AD5251df15AA7dfd57d014350a485,10,0.00124,False,,
191,0x0724a8f50e2a54228B0EB947fa9D561BF5BAe145,10,0.00123,False,,
192,0xAf1d7FB64c23F1Ca2836340a063eCF3E928ef80E,10,0.00116,False,,
193,0xD07926c7e5e6BBb56a57eDBA88D1a7343230730a,10,0.001083,False,,
194,0x1cc42446804338f73C9cBa99B5a0e0A695fe1074,4,0.007,False,,
194,0x530119B9BbE6e84a46FDa3d507E619Ec2EA3FBfF,10,0.001,False,,
194,0x80581F5e391aeF3a327CCe84265ea8eFe2419bAF,11,0,False,,
194,0x9D63038e7f74bc089eb38e61Be8Da937918900D6,11,0,False,,
194,0xB24B961C30F5a4A0F599513c52b790c2b369d7e0,4,0.007,False,,
199,0xbbc91096961EDD3659D136f8ab3cb8C35b6a88F6,10,0.00097,False,,
200,0xCB6222f4Df04385ea08E8DA2A5871131FF5F6cBA,10,0.0009,False,,
200,0xed641737351A56b75C6C7da7f5AcB2eaBF11Bd36,10,0.0009,False,,
202,0x85ab29BF8357f9553Ca0dca21F54c321434c84dd,10,0.0008,False,,
203,0x2b9A1bC94e76F9f4A8C46eA3CAC701808b1A9df1,10,0.000799,False,,
204,0x9f10289f3B4FD2d9cB85aD52c06366Cb3f8f5BD2,10,0.00079,False,,
205,0xd9cf6912c1ae6626F83f28D2549Fd35c04ebc8bE,6,0.004787,False,,
206,0xb08222343d67eba11012557Fe5b5871eADB6bE3a,10,0.00078,False,,
207,0xE4b8A7618a04128a795D27fF94604B6C580D2989,10,0.000757,False,,
208,0xa957e807d64E1c7E9722cE29F764d662eff7165e,10,0.00074,False,,
209,0x49000B54784C0359A9ed744a5f3505d39043e451,2,0.008736,False,,
210,0x131e0bCE15bB5a7AD8E17F1F745F99cD6c905C73,10,0.00061,False,,
211,0x242086FBB0a6F8a374bdb00B2177fdA50868522c,10,0.00060,False,,
212,0x457A223A59de9F7311c5d9af84bF81eF55C87735,10,0.00059,False,,
213,0x8A67Dded53a0420DFD4Fb6A9bF951C813538ff3f,10,0.00053,False,,
214,0xa61af5c80de946B814653a858a5f3b23506aEEC9,10,0.00049,False,,
215,0xd020DcD3ed9A57554D98EB29C91f1746b40d22DC,10,0.000478,False,,
216,0x9C0f47022c83E0bf1046a357B5Fa9E1Cb2724cb8,10,0.000466,False,,
217,0xC871877a356D7f1355512f78A8ACd2F83c2dE679,10,0.00043,False,,
218,0x9B4568eBc8Bf5Cc922982fFA35510036085186D9,10,0.00041,False,,
219,0x6F441A5c95b890310D47F58736C1F60c5BD56073,10,0.0004,False,,
219,0x7d46361468F88F811fd99a62621863481DA78f77,10,0.0004,False,,
219,0x94Bd78b9a5C3633Fcf1f64694D658d45c4c4D1c5,10,0.0004,False,,
219,0x9A1636FE4634537aeF315b26F914Ac53345A50C9,10,0.0004,False,,
219,0xF1276cF859Bc2DCCAaCa054e09ACBA486002cC92,10,0.0004,False,,
224,0xb156B83B38Af5D579816fcC97b2CBa0aF1E8dD1c,10,0.000395,False,,
225,0x056C661CF9E36093e4A6a7c3fEb2cc04398f38bC,10,0.00035,False,,
225,0x062710C908Ec7C4A5B002FaA918e3d9F2Fb14c0E,10,0.00035,False,,
225,0x25fAefee1D443671eF07E366d2d5Fb1CEE530360,10,0.00035,False,,
225,0x31b7F3953419d14E71DC8Dc824399A7787D0905E,10,0.00035,False,,
229,0x0c035492f786FFf8Bf618a385eeB2ee1DEF246b0,10,0.00034,False,,
229,0xc96acEd04A221D173799b5bC795f615F450443F4,10,0.00034,False,,
231,0x2De65707c9181d100dd95529c697DF125Ec85aA9,10,0.00033,False,,
231,0xe3F34535F01342aC8145078551DA423795313Ff1,10,0.00033,False,,
233,0xD574BF8c9b0716e6245c175D23696F5630Fa8C23,10,0.000329,False,,
234,0x9f9f05D7b373B8EF57CC9579D0b54f643e1835e6,10,0.000324,False,,
235,0x0D511B78557f61FBcBB134e00d3ac4371b473D74,10,0.00031,False,,
235,0x286A977432eE28d1e06123E98C05B96236672087,10,0.00031,False,,
235,0x294Df1914Ae2E31CaDA5c2e4e92E1F9034D654Cb,10,0.00031,False,,
235,0x375740C05057f7f75DFE5Bad4c9923B3FF95f4B3,10,0.00031,False,,
235,0x7e1634E49A7d1f2FF1cCFc4Cd643451Bb23DF90E,10,0.00031,False,,
240,0x0fA6fdCf1556A74f2C67AE501e4eC070ef3dc5aA,10,0.0003,False,,
240,0x20Dca2451d49Be1881bBe4C415bA18FaA43788C1,10,0.0003,False,,
240,0x741edde7Ef92ad8CCb966fA3f6514056134A0a40,10,0.0003,False,,
240,0x8772C691B647E37fc860875Ad486515bBF510148,10,0.0003,False,,
240,0x8bFd5B8a8343bF25f619494F7165b6251a23b41c,10,0.0003,False,,
245,0x0e3cad8dd3C4F527E8bf8aa53F7d2b07F767800c,10,0.000298,False,,
246,0x53c69CDD5aFd5b5B24eB68482F71aC5ea6091fc0,10,0.000297,False,,
247,0x1e375a734902ff4CEc62dED9407c9bB234c4C2F1,10,0.000289,False,,
247,0x6A9E399288104CAf2114F1C77907E37510A7c3A7,10,0.000289,False,,
247,0x852B888C15A64d69A1Ef16d26A48C1a1C2Ea4Ab4,10,0.000289,False,,
250,0xA51637A270398d5C6509B1E62aBCf026874DF91b,10,0.000288,False,,
251,0x6fe93EE03043aa0ffDA6e7Fd8123E09FD8D27d2E,10,0.000287,False,,
251,0x950D3ed3FF244c7960ef98878a061669598cb00b,10,0.000287,False,,
251,0xE59EB9147d71b963f192b521A9f7A92bcb5554c4,10,0.000287,False,,
251,0xd8E2A0E01E6E964EB3B627a4E91F09438Fb14424,10,0.000287,False,,
255,0xbb6a8013B5da8d1D3D620B1b6e262Ccf65610022,10,0.000286,False,,
255,0xeb45950F9a0a4ff04405557bD28f3A031f6211f8,10,0.000286,False,,
257,0x695aac8Cd7816bddC21013f72Cf758f39FF9347A,10,0.000285,False,,
258,0x8AFd615731c5E28c87a3d712a653D70F03dFF89B,10,0.000281,False,,
258,0xfa9f92f069D8663927E852FF0B0907d5a39c5258,10,0.000281,False,,
260,0x0a72E3504E67C058b2fADaa02C871Dc7aC34E751,10,0.00028,False,,
260,0x237FB0C0433c99eD0371AF4162e67B14E358397f,10,0.00028,False,,
260,0x2928B10abEF2E53eE925532bB8D6BF03a1bA28EF,10,0.00028,False,,
260,0x2aC0e2d80d9639cf53d15F8c3e0AAd9527a4ae83,10,0.00028,False,,
260,0x576bc96edB7Dc62802F0f58184f4803530ee747f,10,0.00028,False,,
260,0x62A2d9C0F0209e78445224229778F42b656bB058,10,0.00028,False,,
